Unnamed: 0,hash,model_identifier,framework,framework_version,elapsed_time,train_accuracy,train_loss,val_accuracy,val_loss,accelerator,accelerator_version,accelerator_type,cpu_model,train_dataset_name,epochs,batch_size,configs,train_split,val_split,test_split,train_slice,val_slice,test_slice,test_accuracy
0,2076635211270705557,facebook/deit-tiny-patch16-224,HuggingFace,4.19.2,103.6915274169296,0.2249999940395355,1.7644650752727802,0.2249999940395355,1.7644650752727802,,11.2,GPU,,dmlab,25,64,{'lr': 0.1},train,train,test,:800,800:1000,:100%,0.2214712053537368
1,-8870765052217615123,facebook/deit-small-patch16-224,HuggingFace,4.19.2,110.90790832415225,0.1799999922513961,5101652.980769231,0.1799999922513961,5101652.980769231,,11.2,GPU,,dmlab,25,64,{'lr': 0.1},train,train,test,:800,800:1000,:100%,0.1831987351179123
2,-5988330831405360567,facebook/deit-tiny-patch16-224,HuggingFace,4.19.2,94.73166716378182,0.2299999892711639,2.2294978545262265,0.2299999892711639,2.2294978545262265,,11.2,GPU,,svhn_cropped,25,64,{'lr': 0.1},train,train,test,:800,800:1000,:100%,0.1957539916038513
3,3878463528659010784,facebook/deit-tiny-distilled-patch16-224,HuggingFace,4.19.2,55.05594829749316,0.2299999892711639,2.230095331485455,0.2299999892711639,2.230095331485455,,11.2,GPU,,svhn_cropped,25,64,{'lr': 0.1},train,train,test,:800,800:1000,:100%,0.1957539916038513
4,-479751422058806151,hf-internal-testing/tiny-random-vit,HuggingFace,4.19.2,39.01469616033137,0.0,4.616430062514085,0.0,4.616430062514085,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0032216494437307
5,3448720527539945210,nvidia/mit-b0,HuggingFace,4.19.2,89.44125054869801,0.0,4.617233386406531,0.0,4.617233386406531,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0114368554204702
6,-7533793560885536427,facebook/deit-small-distilled-patch16-224,HuggingFace,4.19.2,119.74256681650876,0.7849999666213989,0.0119383017747448,0.7849999666213989,0.0119383017747448,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.7883375883102417
7,-5574277005403492677,facebook/deit-small-patch16-224,HuggingFace,4.19.2,122.13809576630592,0.7299999594688416,0.0139933364609113,0.7299999594688416,0.0139933364609113,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.7719072103500366
8,4567269054023136520,microsoft/swin-tiny-patch4-window7-224,HuggingFace,4.19.2,145.2563252421096,0.7299999594688416,0.0293904236302925,0.7299999594688416,0.0293904236302925,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.719072163105011
9,-2627040535742170310,flyswot/convnext-tiny-224_flyswot,HuggingFace,4.19.2,161.2239205399528,0.6150000095367432,0.932998776435852,0.6150000095367432,0.932998776435852,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.6303157210350037
10,-4713659235768604818,facebook/deit-tiny-patch16-224,HuggingFace,4.19.2,91.77137925289573,0.625,0.011365885917957,0.625,0.011365885917957,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.6651095151901245
11,1014100966877304720,WinKawaks/vit-tiny-patch16-224,HuggingFace,4.19.2,90.84608326107264,0.089999996125698,2.694227567085853,0.089999996125698,2.694227567085853,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.1259664893150329
12,-4815136675583320645,facebook/convnext-tiny-224,HuggingFace,4.19.2,170.0644855387509,0.6349999904632568,1.1307277404345,0.6349999904632568,1.1307277404345,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.6680089831352234
13,-6829423902545502335,lysandre/tiny-vit-random,HuggingFace,4.19.2,82.44411101698643,0.0,4.614850154289832,0.0,4.614850154289832,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0032216494437307
14,8776275426944346383,facebook/deit-tiny-distilled-patch16-224,HuggingFace,4.19.2,93.20861175097524,0.7199999690055847,0.0094398754433943,0.7199999690055847,0.0094398754433943,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.722132682800293
15,8392235800383514642,WinKawaks/vit-small-patch16-224,HuggingFace,4.19.2,120.05504299799212,0.9449999928474426,0.0010279759791536,0.9449999928474426,0.0010279759791536,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.954574704170227
16,-5357679043138493771,microsoft/swin-small-patch4-window7-224,HuggingFace,4.19.2,246.4916365062818,0.7549999952316284,0.006726791318506,0.7549999952316284,0.006726791318506,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.7618199586868286
17,1694676326731981251,google/vit-base-patch32-384,HuggingFace,4.19.2,251.00371731072664,0.98499995470047,0.0107804117724299,0.98499995470047,0.0107804117724299,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9788981676101683
18,4716479031945763571,plantdoctor/swin-tiny-patch4-window7-224-plant-doctor,HuggingFace,4.19.2,167.6289234580472,0.7149999737739563,0.0264770893666606,0.7149999737739563,0.0264770893666606,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.704574704170227
19,-4502070491696690885,microsoft/beit-base-patch16-224-pt22k-ft22k,HuggingFace,4.19.2,283.160919142887,0.0249999985098838,3.955814027786255,0.0249999985098838,3.955814027786255,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0476036258041858
20,-6260765919587185046,nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat,HuggingFace,4.19.2,163.68424901994877,0.0049999998882412,4.453678204463079,0.0049999998882412,4.453678204463079,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0172358248382806
21,4420282049911356147,tanlq/vit-base-patch16-224-in21k-finetuned-cifar10,HuggingFace,4.19.2,282.9806040832773,0.9449999928474426,0.6529366465715262,0.9449999928474426,0.6529366465715262,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9671391248703004
22,7538581103845366667,google/vit-base-patch16-224,HuggingFace,4.19.2,275.5580663913861,0.9799999594688416,0.0106403639969917,0.9799999594688416,0.0106403639969917,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9768040776252748
23,4777270725973978149,microsoft/dit-base-finetuned-rvlcdip,HuggingFace,4.19.2,293.38923187740147,0.2549999952316284,1.4121211194992065,0.2549999952316284,1.4121211194992065,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.2606865167617798
24,-6918845206373322594,facebook/deit-base-patch16-224,HuggingFace,4.19.2,284.31979996245354,0.8499999642372131,0.0162636395543813,0.8499999642372131,0.0162636395543813,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.830219030380249
25,-4746170699732541016,facebook/deit-base-distilled-patch16-224,HuggingFace,4.19.2,283.9344839984551,0.8399999737739563,0.0083976013213396,0.8399999737739563,0.0083976013213396,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.8681994676589966
26,8054224920014638025,microsoft/beit-base-patch16-224,HuggingFace,4.19.2,302.0316491685808,0.0099999997764825,4.364128494262696,0.0099999997764825,4.364128494262696,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0306023303419351
27,-2585751493735856435,microsoft/beit-base-patch16-224-pt22k,HuggingFace,4.19.2,301.2537204986438,0.3899999856948852,1.0390874767303466,0.3899999856948852,1.0390874767303466,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.3652849793434143
28,1463443603071950355,facebook/data2vec-vision-base,HuggingFace,4.19.2,303.0446569574997,0.0,4.594075756072998,0.0,4.594075756072998,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0032383417710661
29,-2881180971591140039,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat,HuggingFace,4.19.2,145.94473059941083,0.0049999998882412,4.444801734044002,0.0049999998882412,4.444801734044002,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0159471649676561
30,331946477194049163,microsoft/swin-base-patch4-window7-224,HuggingFace,4.19.2,324.8249250808731,0.675000011920929,0.183728489279747,0.675000011920929,0.183728489279747,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.698024570941925
31,-6192350817437997282,smc/electric_2,HuggingFace,4.19.2,266.0897973468527,0.9350000023841858,1.4400620735608614,0.9350000023841858,1.4400620735608614,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9490979313850404
32,-1882535386568289243,smc/Electric_Pole_with_or_without_transformer,HuggingFace,4.19.2,272.24129878450185,0.9300000071525574,1.2928063777776866,0.9300000071525574,1.2928063777776866,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9494200944900512
33,7565312448262478156,davanstrien/deit_flyswot,HuggingFace,4.19.2,277.04652252886444,0.8449999690055847,0.0144745569962721,0.8449999690055847,0.0144745569962721,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.845038652420044
34,443564034208934200,nvidia/mit-b3,HuggingFace,4.19.2,361.33545710798353,0.0049999998882412,4.574044017791748,0.0049999998882412,4.574044017791748,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0079339379444718
35,-5458051732270872097,AkshatSurolia/ConvNeXt-FaceMask-Finetuned,HuggingFace,4.19.2,163.61209436692295,0.625,0.8314520762516902,0.625,0.8314520762516902,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.703447163105011
36,9120793256265862595,nateraw/vit-age-classifier,HuggingFace,4.19.2,278.0686028879718,0.9149999618530272,1.3051829979969904,0.9149999618530272,1.3051829979969904,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9441043734550476
37,2928283210915452930,nickmuchi/vit-finetuned-chest-xray-pneumonia,HuggingFace,4.19.2,286.1114526700112,0.9449999928474426,1.3679474317110505,0.9449999928474426,1.3679474317110505,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9590850472450256
38,-5252443552559644956,imjeffhi/pokemon_classifier,HuggingFace,4.19.2,284.2497514130082,0.9300000071525574,0.0084037842372289,0.9300000071525574,0.0084037842372289,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9325064420700072
39,-3267344404085805128,nateraw/vit-base-beans,HuggingFace,4.19.2,282.1470911129727,0.9300000071525574,1.414760397030757,0.9300000071525574,1.414760397030757,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.940077304840088
40,-5130377307273044520,nickmuchi/vit-base-xray-pneumonia,HuggingFace,4.19.2,279.7684062370099,0.8100000023841858,1.9956367015838623,0.8100000023841858,1.9956367015838623,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.8793491721153259
41,2276024104064551522,facebook/data2vec-vision-base-ft1k,HuggingFace,4.19.2,328.2805682469625,0.3100000023841858,3.5551216793060303,0.3100000023841858,3.5551216793060303,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.4070595800876617
42,-3362030979997713975,mrm8488/convnext-tiny-finetuned-eurosat,HuggingFace,4.19.2,150.06510445475578,0.7149999737739563,0.5660790915672596,0.7149999737739563,0.5660790915672596,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.7326030731201172
43,-4971151287803985518,flyswot/test,HuggingFace,4.19.2,71.54507608059794,0.6499999761581421,0.0114869708195328,0.6499999761581421,0.0114869708195328,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.6477125883102417
44,-2553495862387150810,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat,HuggingFace,4.19.2,159.85639498798992,0.0399999991059303,4.331120050870455,0.0399999991059303,4.331120050870455,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0211018025875091
45,1966821128717960078,AykeeSalazar/vc-bantai-vit-withoutAMBI,HuggingFace,4.19.2,272.34849959705025,0.8399999737739563,1.0447520934618435,0.8399999737739563,1.0447520934618435,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9263852834701538
46,1337811898775618304,Jazzweller/swin-tiny-patch4-window7-224-finetuned-eurosat,HuggingFace,4.19.2,158.52326746098697,0.6349999904632568,0.0708788054493757,0.6349999904632568,0.0708788054493757,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.6638208627700806
47,-2165881591844111281,NhatPham/vit-base-patch16-224-recylce-ft,HuggingFace,4.19.2,264.7454123534262,0.9749999642372132,0.0111981040010085,0.9749999642372132,0.0111981040010085,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9750322103500366
48,-3444292520069981101,facebook/convnext-base-224-22k-1k,HuggingFace,4.19.2,330.35065139085054,0.0,4.612712860107422,0.0,4.612712860107422,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0032383417710661
49,6615350771272870442,facebook/convnext-base-224,HuggingFace,4.19.2,350.72784640901955,0.7400000095367432,0.262808364033699,0.7400000095367432,0.262808364033699,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.7810880541801453
50,8177805980421455029,sreeramajay/pollution,HuggingFace,4.19.2,264.2786967949942,0.9099999666213988,1.3908518185982337,0.9099999666213988,1.3908518185982337,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9434600472450256
51,-2511357458574547102,osanseviero/llama-horse-zebra,HuggingFace,4.19.2,277.8821315634996,0.8949999809265137,1.387203051493718,0.8949999809265137,1.387203051493718,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.938627541065216
52,2492202469613509630,microsoft/swin-base-patch4-window7-224-in22k,HuggingFace,4.19.2,359.5918544980232,0.9449999928474426,0.0021743246936239,0.9449999928474426,0.0021743246936239,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.950939118862152
53,-1950847982713770079,matteopilotto/vit-base-patch16-224-in21k-snacks,HuggingFace,4.19.2,283.3585023637861,0.8899999856948853,0.7937483604137714,0.8899999856948853,0.7937483604137714,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9532860517501832
54,-4956303009721145937,LilDataScientist/rare-puppers,HuggingFace,4.19.2,273.27447412069887,0.9149999618530272,1.35724754516895,0.9149999618530272,1.35724754516895,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9482924938201904
55,5569228673349392755,ibombonato/swin-age-classifier,HuggingFace,4.19.2,160.90154669299957,0.0,4.610642946683443,0.0,4.610642946683443,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0032216494437307
56,3107361458880820625,gatecitypreservation/architectural_styles,HuggingFace,4.19.2,285.57730645593256,0.9099999666213988,1.5457335252028246,0.9099999666213988,1.5457335252028246,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9328286051750184
57,-8670770273474217602,yangy50/garbage-classification,HuggingFace,4.19.2,280.8622580971569,0.8700000047683716,1.260607517682589,0.8700000047683716,1.260607517682589,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.8954574465751648
58,7852485974937107198,IDEA-CCNL/Taiyi-vit-87M-D,HuggingFace,4.19.2,278.84157274104655,0.98499995470047,0.010764916284153,0.98499995470047,0.010764916284153,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9748710989952089
59,5332187753167053110,vincentclaes/mit-indoor-scenes,HuggingFace,4.19.2,276.1237145746127,0.9249999523162842,0.9619843134513268,0.9249999523162842,0.9619843134513268,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9518362879753112
60,-1636932540279297861,ipvikas/rare-puppers,HuggingFace,4.19.2,286.4331010429887,0.25,1.6161018426601703,0.25,1.6161018426601703,,11.2,GPU,,dmlab,25,64,{'lr': 0.1},train,train,test,:800,800:1000,:100%,0.2522822916507721
61,1586420065606821483,nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10,HuggingFace,4.19.2,159.60577751789242,0.699999988079071,0.0176671170987761,0.699999988079071,0.0176671170987761,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.7388852834701538
62,-846193010124231378,nateraw/vit-base-patch16-224-cifar10,HuggingFace,4.19.2,373.9284414090216,0.959999978542328,0.5791836151709924,0.959999978542328,0.5791836151709924,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.969233214855194
63,7239093077895067082,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat,HuggingFace,4.19.2,152.1756765479222,0.0049999998882412,4.597945213317871,0.0049999998882412,4.597945213317871,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0120811853557825
64,3697435025327560404,AykeeSalazar/violation-classification-bantai-vit-v80ep,HuggingFace,4.19.2,379.7867176895961,0.7899999618530273,1.1824582264973569,0.7899999618530273,1.1824582264973569,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.8659793734550476
65,-4870547665274250158,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations,HuggingFace,4.19.2,164.90805234014988,0.6299999952316284,0.810686088525332,0.6299999952316284,0.810686088525332,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.6668814420700073
66,934809651859459082,nateraw/test_model_a,HuggingFace,4.19.2,45.06597485207021,0.0,4.613268081958477,0.0,4.613268081958477,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0032216494437307
67,4832462625945470353,nvidia/mit-b1,HuggingFace,4.19.2,414.46283822506666,0.0249999985098838,4.3570799093980055,0.0249999985098838,4.3570799093980055,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0463917516171932
68,1700575775104887152,zzzzzzttt/swin-tiny-patch4-window7-224-finetuned-eurosat,HuggingFace,4.19.2,287.8894846059848,0.0350000001490116,3.9087145145122815,0.0350000001490116,3.9087145145122815,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0563788637518882
69,-2218994931070163754,victor/animals-classifier,HuggingFace,4.19.2,277.75464907003334,0.8700000047683716,1.3000625096834624,0.8700000047683716,1.3000625096834624,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9294458627700806
70,-2841301313805993604,whatAboutThis/swin-tiny-patch4-window7-224-finetuned-eurosat,HuggingFace,4.19.2,172.8887257030001,0.0,4.611851288722112,0.0,4.611851288722112,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0032216494437307
71,-6887525425923575094,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat,HuggingFace,4.19.2,164.15506711101625,0.6599999666213989,0.0240232697329842,0.6599999666213989,0.0240232697329842,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.6945875883102417
72,-1587030516880537446,Ahmed9275/ALL-94.5,HuggingFace,4.19.2,275.37876235396834,0.8849999904632568,1.488343697327834,0.8849999904632568,1.488343697327834,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.8975515365600586
73,-7645902987143732921,nvidia/mit-b4,HuggingFace,4.19.2,478.6961541770143,0.7799999713897705,0.0100988834165036,0.7799999713897705,0.0100988834165036,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.7749351859092712
74,345208346669752466,Visual-Attention-Network/van-small,HuggingFace,4.19.2,297.2670136020024,0.6649999618530273,0.0061946890245263,0.6649999618530273,0.0061946890245263,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.6655927896499634
75,-6081749513489630767,smc/electric_pole_type_classification,HuggingFace,4.19.2,275.7334176786244,0.9099999666213988,1.1756354845487154,0.9099999666213988,1.1756354845487154,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9437822103500366
76,324002712297804804,eslamxm/vit-base-food101,HuggingFace,4.19.2,278.51920990180224,0.9099999666213988,0.2347016495007735,0.9099999666213988,0.2347016495007735,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9288015365600586
77,-3550054880990048108,philschmid/vit-base-patch16-224-in21k-image-classification-sagemaker,HuggingFace,4.19.2,269.322077893652,0.9399999976158142,1.103328287601471,0.9399999976158142,1.103328287601471,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.955702304840088
78,8419228050140131291,ismgar01/vit-base-cats-vs-dogs,HuggingFace,4.19.2,276.4123396873474,0.8799999952316284,1.7351287786777203,0.8799999952316284,1.7351287786777203,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9064110517501832
79,-8599551724738950499,osanseviero/llama-alpaca-snake,HuggingFace,4.19.2,289.06956949457526,0.9199999570846558,1.420257907647353,0.9199999570846558,1.420257907647353,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9466816782951356
80,5978050285655452745,nateraw/pasta-pizza-ravioli,HuggingFace,4.19.2,263.6682572616264,0.8799999952316284,1.4191586512785692,0.8799999952316284,1.4191586512785692,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9334729313850404
81,-8036274586337983785,nateraw/vit-base-food101,HuggingFace,4.19.2,273.68210585881025,0.9149999618530272,0.7244172554749709,0.9149999618530272,0.7244172554749709,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9590850472450256
82,1156371258389469577,nielsr/vit-finetuned-eurosat-kornia,HuggingFace,4.19.2,280.2280205124989,0.9199999570846558,0.928217025903555,0.9199999570846558,0.928217025903555,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9484536051750184
83,8311924411255769166,smc/PANDA_ViT,HuggingFace,4.19.2,379.679709687829,0.8999999761581421,0.6417913482739375,0.8999999761581421,0.6417913482739375,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9450708627700806
84,-1205118723511278295,thak123/goan-fish-fry,HuggingFace,4.19.2,273.28679511137307,0.9350000023841858,1.3563048839569092,0.9350000023841858,1.3563048839569092,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9494200944900512
85,3441263638590811499,Giuliano/places,HuggingFace,4.19.2,274.38394451513886,0.8949999809265137,1.3725342016953688,0.8949999809265137,1.3725342016953688,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9344394207000732
86,-5992833091571383458,firas-spanioli/beer-whisky-wine-detection,HuggingFace,4.19.2,276.6042483514175,0.9199999570846558,1.296702320759113,0.9199999570846558,1.296702320759113,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9576352834701538
87,588431923355229755,osanseviero/llama-alpaca-guanaco-vicuna,HuggingFace,4.19.2,341.79352843697416,0.9249999523162842,1.3995389663256133,0.9249999523162842,1.3995389663256133,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.955863356590271
88,-2753086600427140825,nielsr/convnext-tiny-finetuned-eurostat,HuggingFace,4.19.2,147.41466865036637,0.6299999952316284,0.7674182057380676,0.6299999952316284,0.7674182057380676,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.6378865838050842
89,5609756890425965563,LorenzoDeMattei/lawn-weeds,HuggingFace,4.19.2,264.956972470507,0.8499999642372131,1.6121959869678204,0.8499999642372131,1.6121959869678204,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9012564420700072
90,-6926589185308101000,AkshatSurolia/ViT-FaceMask-Finetuned,HuggingFace,4.19.2,273.60326530598104,0.1049999967217445,4.095636697915884,0.1049999967217445,4.095636697915884,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.1401417553424835
91,-6925259038616627374,dog/rare-puppers,HuggingFace,4.19.2,263.84254556987435,0.9049999713897704,1.259325201694782,0.9049999713897704,1.259325201694782,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.9494200944900512
92,-1990674257602343754,nvidia/mit-b5,HuggingFace,4.19.2,557.1701110145077,0.0199999995529651,3.88988914012909,0.0199999995529651,3.88988914012909,,11.2,GPU,,oxford_flowers102,25,16,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.0198051948100328
93,-6263555757024326744,mrm8488/data2vec-base-finetuned-imagenet1k,HuggingFace,4.19.2,297.4014175860211,0.2449999898672104,3.0779781246185305,0.2449999898672104,3.0779781246185305,,11.2,GPU,,oxford_flowers102,25,32,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.3767810761928558
94,3591711409595514085,microsoft/swin-large-patch4-window7-224,HuggingFace,4.19.2,643.1785727385432,0.959999978542328,0.00074926533096,0.959999978542328,0.00074926533096,,11.2,GPU,,oxford_flowers102,25,16,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.965584397315979
95,1720810823408322259,Ahmed9275/ALL-3,HuggingFace,4.19.2,174.01716801710427,0.7149999737739563,0.0208822783942406,0.7149999737739563,0.0208822783942406,,11.2,GPU,,oxford_flowers102,25,64,{'lr': 0.01},train,train,test,:800,800:1000,:100%,0.7450064420700073
